编号	名字	等级需求	图标	光影等级	套装样式	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1110031304	超级小强皮甲+4	36	7	5	2	3	8800000	660	为小强准备的超级装备	5000	0	0	0	0	1	109	72	0	0	0	36	24	2	0	10	0	2	0	0	10	370	210
1110031305	超级小强皮甲+5	36	7	6	2	3	8800000	660	为小强准备的超级装备	5500	0	0	0	0	1	113	76	0	0	0	37	25	2	0	10	0	2	0	0	10	375	210
1110031306	超级小强皮甲+6	36	7	6	2	3	8800000	660	为小强准备的超级装备	6000	0	0	0	0	1	117	80	0	0	0	39	26	2	0	10	0	2	0	0	10	380	210
1110031307	超级小强皮甲+7	36	7	6	2	3	8800000	660	为小强准备的超级装备	6500	0	0	0	0	1	121	84	0	0	0	40	28	2	0	10	0	2	0	0	10	385	210
1110031308	超级小强皮甲+8	36	7	7	2	3	8800000	660	为小强准备的超级装备	7000	0	0	0	0	1	125	88	0	0	0	41	29	2	0	10	0	2	0	0	10	390	210
1110031309	超级小强皮甲+9	36	7	7	2	3	8800000	660	为小强准备的超级装备	7500	0	0	0	0	1	129	92	0	0	0	43	30	2	0	10	0	2	0	0	10	395	210
1110031310	超级小强皮甲+10	36	7	8	2	3	8800000	660	为小强准备的超级装备	0	0	0	0	0	1	133	96	0	0	0	44	32	2	0	10	0	2	0	0	10	400	210
1110031400	超级专业皮甲	60	10	0	3	3	32000000	2400	为专业人士准备的超级装备	10000	0	0	0	0	1	153	86	0	0	0	51	28	2	0	10	0	2	0	0	10	500	300
1110031401	超级专业皮甲+1	60	10	0	3	3	32000000	2400	为专业人士准备的超级装备	11000	0	0	0	0	1	157	90	0	0	0	52	30	2	0	10	0	2	0	0	10	505	300
1110031402	超级专业皮甲+2	60	10	0	3	3	32000000	2400	为专业人士准备的超级装备	12000	0	0	0	0	1	161	94	0	0	0	53	31	2	0	10	0	2	0	0	10	510	300
1110031403	超级专业皮甲+3	60	10	5	3	3	32000000	2400	为专业人士准备的超级装备	13000	0	0	0	0	1	165	98	0	0	0	55	32	2	0	10	0	2	0	0	10	515	300
1110031404	超级专业皮甲+4	60	10	5	3	3	32000000	2400	为专业人士准备的超级装备	14000	0	0	0	0	1	169	102	0	0	0	56	34	2	0	10	0	2	0	0	10	520	300
1110031405	超级专业皮甲+5	60	10	6	3	3	32000000	2400	为专业人士准备的超级装备	15000	0	0	0	0	1	173	106	0	0	0	57	35	2	0	10	0	2	0	0	10	525	300
1110031406	超级专业皮甲+6	60	10	6	3	3	32000000	2400	为专业人士准备的超级装备	16000	0	0	0	0	1	177	110	0	0	0	59	36	2	0	10	0	2	0	0	10	530	300
1110031407	超级专业皮甲+7	60	10	6	3	3	32000000	2400	为专业人士准备的超级装备	17000	0	0	0	0	1	181	114	0	0	0	60	38	2	0	10	0	2	0	0	10	535	300
1110031408	超级专业皮甲+8	60	10	7	3	3	32000000	2400	为专业人士准备的超级装备	18000	0	0	0	0	1	185	118	0	0	0	61	39	2	0	10	0	2	0	0	10	540	300
1110031409	超级专业皮甲+9	60	10	7	3	3	32000000	2400	为专业人士准备的超级装备	19000	0	0	0	0	1	189	122	0	0	0	63	40	2	0	10	0	2	0	0	10	545	300
1110031410	超级专业皮甲+10	60	10	8	3	3	32000000	2400	为专业人士准备的超级装备	0	0	0	0	0	1	193	126	0	0	0	64	42	2	0	10	0	2	0	0	10	550	300
1110031500	超级噬魂皮甲	96	11	0	3	3	52000000	3900	恶魔的贡品	20000	0	0	0	0	1	213	114	0	0	0	71	38	2	0	10	0	2	0	0	10	600	390
1110031501	超级噬魂皮甲+1	96	11	0	3	3	52000000	3900	恶魔的贡品	21000	0	0	0	0	1	217	118	0	0	0	73	40	2	0	10	0	2	0	0	10	605	390
1110031502	超级噬魂皮甲+2	96	11	0	3	3	52000000	3900	恶魔的贡品	22000	0	0	0	0	1	221	122	0	0	0	75	42	2	0	10	0	2	0	0	10	610	390
1110031503	超级噬魂皮甲+3	96	11	5	3	3	52000000	3900	恶魔的贡品	23000	0	0	0	0	1	225	126	0	0	0	77	44	2	0	10	0	2	0	0	10	615	390
1110031504	超级噬魂皮甲+4	96	11	5	3	3	52000000	3900	恶魔的贡品	24000	0	0	0	0	1	229	130	0	0	0	79	46	2	0	10	0	2	0	0	10	620	390
1110031505	超级噬魂皮甲+5	96	11	6	3	3	52000000	3900	恶魔的贡品	25000	0	0	0	0	1	233	134	0	0	0	81	48	2	0	10	0	2	0	0	10	625	390
1110031506	超级噬魂皮甲+6	96	11	6	3	3	52000000	3900	恶魔的贡品	26000	0	0	0	0	1	237	138	0	0	0	83	50	2	0	10	0	2	0	0	10	630	390
1110031507	超级噬魂皮甲+7	96	11	6	3	3	52000000	3900	恶魔的贡品	27000	0	0	0	0	1	241	142	0	0	0	85	52	2	0	10	0	2	0	0	10	635	390
1110031508	超级噬魂皮甲+8	96	11	7	3	3	52000000	3900	恶魔的贡品	28000	0	0	0	0	1	245	146	0	0	0	87	54	2	0	10	0	2	0	0	10	640	390
1110031509	超级噬魂皮甲+9	96	11	7	3	3	52000000	3900	恶魔的贡品	29000	0	0	0	0	1	249	150	0	0	0	89	56	2	0	10	0	2	0	0	10	645	390
1110031510	超级噬魂皮甲+10	96	11	8	3	3	52000000	3900	恶魔的贡品	0	0	0	0	0	1	253	154	0	0	0	91	58	2	0	10	0	2	0	0	10	650	390
1110031600	超级化神皮甲	120	12	0	3	3	70000000	5250	上帝的恩赐	30000	0	0	0	0	1	275	142	0	0	0	98	52	2	0	10	0	2	0	0	10	700	480
1110031601	超级化神皮甲+1	120	12	0	3	3	70000000	5250	上帝的恩赐	31000	0	0	0	0	1	279	146	0	0	0	100	54	2	0	10	0	2	0	0	10	705	480
1110031602	超级化神皮甲+2	120	12	0	3	3	70000000	5250	上帝的恩赐	32000	0	0	0	0	1	283	150	0	0	0	102	56	2	0	10	0	2	0	0	10	710	480
1110031603	超级化神皮甲+3	120	12	5	3	3	70000000	5250	上帝的恩赐	33000	0	0	0	0	1	287	154	0	0	0	104	58	2	0	10	0	2	0	0	10	715	480
1110031604	超级化神皮甲+4	120	12	5	3	3	70000000	5250	上帝的恩赐	34000	0	0	0	0	1	291	158	0	0	0	106	60	2	0	10	0	2	0	0	10	720	480
1110031605	超级化神皮甲+5	120	12	6	3	3	70000000	5250	上帝的恩赐	35000	0	0	0	0	1	295	162	0	0	0	108	62	2	0	10	0	2	0	0	10	725	480
1110031606	超级化神皮甲+6	120	12	6	3	3	70000000	5250	上帝的恩赐	36000	0	0	0	0	1	299	166	0	0	0	110	64	2	0	10	0	2	0	0	10	730	480
1110031607	超级化神皮甲+7	120	12	6	3	3	70000000	5250	上帝的恩赐	37000	0	0	0	0	1	303	170	0	0	0	112	66	2	0	10	0	2	0	0	10	735	480
1110031608	超级化神皮甲+8	120	12	7	3	3	70000000	5250	上帝的恩赐	38000	0	0	0	0	1	307	174	0	0	0	114	68	2	0	10	0	2	0	0	10	740	480
1110031609	超级化神皮甲+9	120	12	7	3	3	70000000	5250	上帝的恩赐	39000	0	0	0	0	1	311	178	0	0	0	116	70	2	0	10	0	2	0	0	10	745	480
1110031610	超级化神皮甲+10	120	12	8	3	3	70000000	5250	上帝的恩赐	0	0	0	0	0	1	315	182	0	0	0	118	72	2	0	10	0	2	0	0	10	750	480
