编号	名字	等级需求	光影等级	图标	品质	金币	元宝	功能描述	攻击距离增加	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	武器攻击附加状态	状态产生几率	最小物理攻击	最大物理攻击	最小魔法攻击	最大魔法攻击	增加攻击时间	增加攻击间隔	增加攻击命中	双倍攻击几率	附加最小物理攻击	附加最大物理攻击	附加最小魔法攻击	附加最大魔法攻击	物攻加成（等级）	物攻加成（强壮）	物攻加成（敏捷）	物攻加成（智慧）	魔攻加成（等级）	魔攻加成（强壮）	魔攻加成（敏捷）	魔攻加成（智慧）
1232041004	神品惩戒之剑+4	108	4	10	4	19600000	588		0	用于惩凶罚恶的利刃	14000	0	0	2240	2	0	0	1190	2946	388	504	-500	-500	37	2	148	368	48	63	2	10	10	10	2	10	10	10
1232041005	神品惩戒之剑+5	108	5	10	4	19600000	588		0	用于惩凶罚恶的利刃	15000	0	0	2240	2	0	0	1218	2974	400	516	-500	-500	38	2	152	371	50	64	2	10	10	10	2	10	10	10
1232041006	神品惩戒之剑+6	108	5	10	4	19600000	588		0	用于惩凶罚恶的利刃	16000	0	0	2240	2	0	0	1246	3002	412	528	-500	-500	39	2	155	375	51	66	2	10	10	10	2	10	10	10
1232041007	神品惩戒之剑+7	108	5	10	4	19600000	588		0	用于惩凶罚恶的利刃	17000	0	0	2240	2	0	0	1274	3030	424	540	-500	-500	40	2	159	378	53	67	2	10	10	10	2	10	10	10
1232041008	神品惩戒之剑+8	108	6	10	4	19600000	588		0	用于惩凶罚恶的利刃	18000	0	0	2240	2	0	0	1302	3058	436	552	-500	-500	41	2	162	382	54	69	2	10	10	10	2	10	10	10
1232041009	神品惩戒之剑+9	108	6	10	4	19600000	588		0	用于惩凶罚恶的利刃	19000	0	0	2240	2	0	0	1330	3086	448	564	-500	-500	42	2	166	385	56	70	2	10	10	10	2	10	10	10
1232041010	神品惩戒之剑+10	108	7	10	4	19600000	588		0	用于惩凶罚恶的利刃	0	0	0	2240	2	0	0	1358	3114	460	576	-500	-500	43	2	169	389	57	72	2	10	10	10	2	10	10	10
1232001100	逆天之剑	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	15000	0	0	0	2	0	0	1230	3308	368	540	-500	-500	36	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001101	逆天之剑+1	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	17000	0	0	0	2	0	0	1260	3338	382	554	-500	-500	37	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001102	逆天之剑+2	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	19000	0	0	0	2	0	0	1290	3368	396	568	-500	-500	38	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001103	逆天之剑+3	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	21000	5000	35000	0	2	0	0	1320	3398	410	582	-500	-500	39	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001104	逆天之剑+4	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	23000	5500	35000	0	2	0	0	1350	3428	424	596	-500	-500	40	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001105	逆天之剑+5	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	25000	6000	35000	0	2	0	0	1380	3458	438	610	-500	-500	41	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001106	逆天之剑+6	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	27000	6500	35000	0	2	0	0	1410	3488	452	624	-500	-500	42	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001107	逆天之剑+7	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	29000	7000	35000	0	2	0	0	1440	3518	466	638	-500	-500	43	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001108	逆天之剑+8	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	31000	7500	35000	0	2	0	0	1470	3548	480	652	-500	-500	44	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001109	逆天之剑+9	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	33000	8000	35000	0	2	0	0	1500	3578	494	666	-500	-500	45	4	0	0	0	0	0	0	0	0	0	0	0	0
1232001110	逆天之剑+10	120	0	11	0	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	0	8500	35000	0	2	0	0	1530	3608	508	680	-500	-500	46	4	0	0	0	0	0	0	0	0	0	0	0	0
1232011100	精品逆天之剑	120	0	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	15000	0	0	0	2	0	0	1230	3308	368	540	-500	-500	36	4	153	413	0	0	0	0	0	0	0	0	0	0
1232011101	精品逆天之剑+1	120	0	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	17000	0	0	0	2	0	0	1260	3338	382	554	-500	-500	37	4	157	417	0	0	0	0	0	0	0	0	0	0
1232011102	精品逆天之剑+2	120	0	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	19000	0	0	0	2	0	0	1290	3368	396	568	-500	-500	38	4	161	421	0	0	0	0	0	0	0	0	0	0
1232011103	精品逆天之剑+3	120	1	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	21000	0	0	0	2	0	0	1320	3398	410	582	-500	-500	39	4	165	424	0	0	0	0	0	0	0	0	0	0
1232011104	精品逆天之剑+4	120	1	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	23000	1000	40000	0	2	0	0	1350	3428	424	596	-500	-500	40	4	168	428	0	0	0	0	0	0	0	0	0	0
1232011105	精品逆天之剑+5	120	2	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	25000	2000	40000	0	2	0	0	1380	3458	438	610	-500	-500	41	4	172	432	0	0	0	0	0	0	0	0	0	0
1232011106	精品逆天之剑+6	120	2	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	27000	3000	40000	0	2	0	0	1410	3488	452	624	-500	-500	42	4	176	436	0	0	0	0	0	0	0	0	0	0
1232011107	精品逆天之剑+7	120	2	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	29000	4000	40000	0	2	0	0	1440	3518	466	638	-500	-500	43	4	180	439	0	0	0	0	0	0	0	0	0	0
1232011108	精品逆天之剑+8	120	3	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	31000	6000	40000	0	2	0	0	1470	3548	480	652	-500	-500	44	4	183	443	0	0	0	0	0	0	0	0	0	0
1232011109	精品逆天之剑+9	120	3	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	33000	8000	40000	0	2	0	0	1500	3578	494	666	-500	-500	45	4	187	447	0	0	0	0	0	0	0	0	0	0
1232011110	精品逆天之剑+10	120	4	11	1	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	0	10000	40000	0	2	0	0	1530	3608	508	680	-500	-500	46	4	191	451	0	0	0	0	0	0	0	0	0	0
1232021100	极品逆天之剑	120	0	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	15000	0	0	0	2	0	0	1230	3308	368	540	-500	-500	36	4	153	413	46	67	2	0	0	0	2	0	0	0
1232021101	极品逆天之剑+1	120	0	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	17000	0	0	0	2	0	0	1260	3338	382	554	-500	-500	37	4	157	417	47	69	2	0	0	0	2	0	0	0
1232021102	极品逆天之剑+2	120	0	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	19000	0	0	0	2	0	0	1290	3368	396	568	-500	-500	38	4	161	421	49	71	2	0	0	0	2	0	0	0
1232021103	极品逆天之剑+3	120	2	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	21000	0	0	0	2	0	0	1320	3398	410	582	-500	-500	39	4	165	424	51	72	2	0	0	0	2	0	0	0
1232021104	极品逆天之剑+4	120	2	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	23000	0	0	0	2	0	0	1350	3428	424	596	-500	-500	40	4	168	428	53	74	2	0	0	0	2	0	0	0
1232021105	极品逆天之剑+5	120	3	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	25000	100	50000	0	2	0	0	1380	3458	438	610	-500	-500	41	4	172	432	54	76	2	0	0	0	2	0	0	0
1232021106	极品逆天之剑+6	120	3	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	27000	300	50000	0	2	0	0	1410	3488	452	624	-500	-500	42	4	176	436	56	78	2	0	0	0	2	0	0	0
1232021107	极品逆天之剑+7	120	3	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	29000	500	50000	0	2	0	0	1440	3518	466	638	-500	-500	43	4	180	439	58	79	2	0	0	0	2	0	0	0
1232021108	极品逆天之剑+8	120	4	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	31000	700	50000	0	2	0	0	1470	3548	480	652	-500	-500	44	4	183	443	60	81	2	0	0	0	2	0	0	0
1232021109	极品逆天之剑+9	120	4	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	33000	900	50000	0	2	0	0	1500	3578	494	666	-500	-500	45	4	187	447	61	83	2	0	0	0	2	0	0	0
1232021110	极品逆天之剑+10	120	5	11	2	67274	0		0	天数变化不尽如人意，但此剑可以改变命运	0	1100	50000	0	2	0	0	1530	3608	508	680	-500	-500	46	4	191	451	63	85	2	0	0	0	2	0	0	0
1232031100	完美逆天之剑	120	0	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	15000	0	0	0	2	0	0	1230	3308	368	540	-500	-500	36	4	153	413	46	67	2	10	0	0	2	0	0	10
1232031101	完美逆天之剑+1	120	0	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	17000	0	0	0	2	0	0	1260	3338	382	554	-500	-500	37	4	157	417	47	69	2	10	0	0	2	0	0	10
1232031102	完美逆天之剑+2	120	0	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	19000	0	0	0	2	0	0	1290	3368	396	568	-500	-500	38	4	161	421	49	71	2	10	0	0	2	0	0	10
1232031103	完美逆天之剑+3	120	3	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	21000	0	0	0	2	0	0	1320	3398	410	582	-500	-500	39	4	165	424	51	72	2	10	0	0	2	0	0	10
1232031104	完美逆天之剑+4	120	3	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	23000	0	0	0	2	0	0	1350	3428	424	596	-500	-500	40	4	168	428	53	74	2	10	0	0	2	0	0	10
1232031105	完美逆天之剑+5	120	4	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	25000	0	0	0	2	0	0	1380	3458	438	610	-500	-500	41	4	172	432	54	76	2	10	0	0	2	0	0	10
1232031106	完美逆天之剑+6	120	4	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	27000	0	0	0	2	0	0	1410	3488	452	624	-500	-500	42	4	176	436	56	78	2	10	0	0	2	0	0	10
1232031107	完美逆天之剑+7	120	4	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	29000	70	60000	0	2	0	0	1440	3518	466	638	-500	-500	43	4	180	439	58	79	2	10	0	0	2	0	0	10
1232031108	完美逆天之剑+8	120	5	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	31000	170	60000	0	2	0	0	1470	3548	480	652	-500	-500	44	4	183	443	60	81	2	10	0	0	2	0	0	10
1232031109	完美逆天之剑+9	120	5	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	33000	270	60000	0	2	0	0	1500	3578	494	666	-500	-500	45	4	187	447	61	83	2	10	0	0	2	0	0	10
1232031110	完美逆天之剑+10	120	6	11	3	15120000	454		0	天数变化不尽如人意，但此剑可以改变命运	0	370	60000	0	2	0	0	1530	3608	508	680	-500	-500	46	4	191	451	63	85	2	10	0	0	2	0	0	10
1232041100	神品逆天之剑	120	0	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	15000	0	0	0	2	0	0	1230	3308	368	540	-500	-500	36	4	153	413	46	67	2	10	10	10	2	10	10	10
1232041101	神品逆天之剑+1	120	0	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	17000	0	0	0	2	0	0	1260	3338	382	554	-500	-500	37	4	157	417	47	69	2	10	10	10	2	10	10	10
1232041102	神品逆天之剑+2	120	0	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	19000	0	0	0	2	0	0	1290	3368	396	568	-500	-500	38	4	161	421	49	71	2	10	10	10	2	10	10	10
1232041103	神品逆天之剑+3	120	4	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	21000	0	0	0	2	0	0	1320	3398	410	582	-500	-500	39	4	165	424	51	72	2	10	10	10	2	10	10	10
1232041104	神品逆天之剑+4	120	4	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	23000	0	0	0	2	0	0	1350	3428	424	596	-500	-500	40	4	168	428	53	74	2	10	10	10	2	10	10	10
1232041105	神品逆天之剑+5	120	5	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	25000	0	0	0	2	0	0	1380	3458	438	610	-500	-500	41	4	172	432	54	76	2	10	10	10	2	10	10	10
1232041106	神品逆天之剑+6	120	5	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	27000	0	0	0	2	0	0	1410	3488	452	624	-500	-500	42	4	176	436	56	78	2	10	10	10	2	10	10	10
1232041107	神品逆天之剑+7	120	5	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	29000	0	0	0	2	0	0	1440	3518	466	638	-500	-500	43	4	180	439	58	79	2	10	10	10	2	10	10	10
1232041108	神品逆天之剑+8	120	6	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	31000	0	0	0	2	0	0	1470	3548	480	652	-500	-500	44	4	183	443	60	81	2	10	10	10	2	10	10	10
1232041109	神品逆天之剑+9	120	6	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	33000	0	0	0	2	0	0	1500	3578	494	666	-500	-500	45	4	187	447	61	83	2	10	10	10	2	10	10	10
1232041110	神品逆天之剑+10	120	7	11	4	25200000	756		0	天数变化不尽如人意，但此剑可以改变命运	0	0	0	0	2	0	0	1530	3608	508	680	-500	-500	46	4	191	451	63	85	2	10	10	10	2	10	10	10
1232031200	超级新手剑	0	0	4	3	2400000	180	攻击时有30%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	1200	0	0	0	2	85000303	30	348	776	100	140	-500	-500	10	1	43	97	12	17	2	10	0	0	2	0	0	10
1232031201	超级新手剑+1	0	0	4	3	2400000	180	攻击时有35%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	1300	0	0	0	2	85000303	35	374	802	110	150	-500	-500	11	1	46	100	13	18	2	10	0	0	2	0	0	10
1232031202	超级新手剑+2	0	0	4	3	2400000	180	攻击时有40%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	1400	0	0	0	2	85000303	40	400	828	120	160	-500	-500	12	1	50	103	15	20	2	10	0	0	2	0	0	10
1232031203	超级新手剑+3	0	5	4	3	2400000	180	攻击时有45%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	1500	0	0	0	2	85000303	45	426	854	130	170	-500	-500	13	1	53	106	16	21	2	10	0	0	2	0	0	10
1232031204	超级新手剑+4	0	5	4	3	2400000	180	攻击时有50%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	1600	0	0	0	2	85000303	50	452	880	140	180	-500	-500	14	1	56	110	17	22	2	10	0	0	2	0	0	10
1232031205	超级新手剑+5	0	6	4	3	2400000	180	攻击时有55%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	1700	0	0	0	2	85000303	55	478	906	150	190	-500	-500	15	1	59	113	18	23	2	10	0	0	2	0	0	10
1232031206	超级新手剑+6	0	6	4	3	2400000	180	攻击时有60%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	1800	0	0	0	2	85000303	60	504	932	160	200	-500	-500	16	1	63	116	20	25	2	10	0	0	2	0	0	10
1232031207	超级新手剑+7	0	6	4	3	2400000	180	攻击时有65%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	1900	0	0	0	2	85000303	65	530	958	170	210	-500	-500	17	1	66	119	21	26	2	10	0	0	2	0	0	10
1232031208	超级新手剑+8	0	7	4	3	2400000	180	攻击时有70%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	2000	0	0	0	2	85000303	70	556	984	180	220	-500	-500	18	1	69	123	22	27	2	10	0	0	2	0	0	10
1232031209	超级新手剑+9	0	7	4	3	2400000	180	攻击时有75%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	2100	0	0	0	2	85000303	75	582	1010	190	230	-500	-500	19	1	72	126	23	28	2	10	0	0	2	0	0	10
1232031210	超级新手剑+10	0	8	4	3	2400000	180	攻击时有80%的几率冰冻目标,降低目标移动速度300、攻击速度350，持续10秒	0	为新手准备的超级装备	0	0	0	0	2	85000303	80	608	1036	200	240	-500	-500	20	1	76	129	25	30	2	10	0	0	2	0	0	10
1232031300	超级小强之剑	36	0	7	3	18480000	1386	攻击时有30%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	3000	0	0	0	2	85000305	30	696	1700	222	274	-500	-500	22	1	87	212	27	34	2	10	0	0	2	0	0	10
1232031301	超级小强之剑+1	36	0	7	3	18480000	1386	攻击时有35%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	3500	0	0	0	2	85000305	35	724	1728	234	286	-500	-500	23	1	90	216	29	35	2	10	0	0	2	0	0	10
1232031302	超级小强之剑+2	36	0	7	3	18480000	1386	攻击时有40%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	4000	0	0	0	2	85000305	40	752	1756	246	298	-500	-500	24	1	94	219	30	37	2	10	0	0	2	0	0	10
1232031303	超级小强之剑+3	36	5	7	3	18480000	1386	攻击时有45%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	4500	0	0	0	2	85000305	45	780	1784	258	310	-500	-500	25	1	97	223	32	38	2	10	0	0	2	0	0	10
1232031304	超级小强之剑+4	36	5	7	3	18480000	1386	攻击时有50%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	5000	0	0	0	2	85000305	50	808	1812	270	322	-500	-500	26	1	101	226	33	40	2	10	0	0	2	0	0	10
1232031305	超级小强之剑+5	36	6	7	3	18480000	1386	攻击时有55%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	5500	0	0	0	2	85000305	55	836	1840	282	334	-500	-500	27	1	104	230	35	41	2	10	0	0	2	0	0	10
1232031306	超级小强之剑+6	36	6	7	3	18480000	1386	攻击时有60%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	6000	0	0	0	2	85000305	60	864	1868	294	346	-500	-500	28	1	108	233	36	43	2	10	0	0	2	0	0	10
1232031307	超级小强之剑+7	36	6	7	3	18480000	1386	攻击时有65%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	6500	0	0	0	2	85000305	65	892	1896	306	358	-500	-500	29	1	111	237	38	44	2	10	0	0	2	0	0	10
1232031308	超级小强之剑+8	36	7	7	3	18480000	1386	攻击时有70%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	7000	0	0	0	2	85000305	70	920	1924	318	370	-500	-500	30	1	115	240	39	46	2	10	0	0	2	0	0	10
1232031309	超级小强之剑+9	36	7	7	3	18480000	1386	攻击时有75%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	7500	0	0	0	2	85000305	75	948	1952	330	382	-500	-500	31	1	118	244	41	47	2	10	0	0	2	0	0	10
1232031310	超级小强之剑+10	36	8	7	3	18480000	1386	攻击时有80%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为小强准备的超级装备	0	0	0	0	2	85000305	80	976	1980	342	394	-500	-500	32	1	122	247	42	49	2	10	0	0	2	0	0	10
1232031400	超级专业之剑	60	0	10	3	66000000	5000	攻击时有30%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	10000	0	0	0	2	85000306	30	1078	2834	340	456	-500	-500	33	2	134	354	42	57	2	10	0	0	2	0	0	10
1232031401	超级专业之剑+1	60	0	10	3	66000000	5000	攻击时有35%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	11000	0	0	0	2	85000306	35	1106	2862	352	468	-500	-500	34	2	138	357	44	58	2	10	0	0	2	0	0	10
1232031402	超级专业之剑+2	60	0	10	3	66000000	5000	攻击时有40%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	12000	0	0	0	2	85000306	40	1134	2890	364	480	-500	-500	35	2	141	361	45	60	2	10	0	0	2	0	0	10
1232031403	超级专业之剑+3	60	5	10	3	66000000	5000	攻击时有45%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	13000	0	0	0	2	85000306	45	1162	2918	376	492	-500	-500	36	2	145	364	47	61	2	10	0	0	2	0	0	10
1232031404	超级专业之剑+4	60	5	10	3	66000000	5000	攻击时有50%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	14000	0	0	0	2	85000306	50	1190	2946	388	504	-500	-500	37	2	148	368	48	63	2	10	0	0	2	0	0	10
1232031405	超级专业之剑+5	60	6	10	3	66000000	5000	攻击时有55%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	15000	0	0	0	2	85000306	55	1218	2974	400	516	-500	-500	38	2	152	371	50	64	2	10	0	0	2	0	0	10
1232031406	超级专业之剑+6	60	6	10	3	66000000	5000	攻击时有60%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	16000	0	0	0	2	85000306	60	1246	3002	412	528	-500	-500	39	2	155	375	51	66	2	10	0	0	2	0	0	10
1232031407	超级专业之剑+7	60	6	10	3	66000000	5000	攻击时有65%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	17000	0	0	0	2	85000306	65	1274	3030	424	540	-500	-500	40	2	159	378	53	67	2	10	0	0	2	0	0	10
1232031408	超级专业之剑+8	60	7	10	3	66000000	5000	攻击时有70%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	18000	0	0	0	2	85000306	70	1302	3058	436	552	-500	-500	41	2	162	382	54	69	2	10	0	0	2	0	0	10
1232031409	超级专业之剑+9	60	7	10	3	66000000	5000	攻击时有75%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	19000	0	0	0	2	85000306	75	1330	3086	448	564	-500	-500	42	2	166	385	56	70	2	10	0	0	2	0	0	10
1232031410	超级专业之剑+10	60	8	10	3	66000000	5000	攻击时有80%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	为专业人士准备的超级装备	0	0	0	0	2	85000306	80	1358	3114	460	576	-500	-500	43	2	169	389	57	72	2	10	0	0	2	0	0	10
1232031500	超级噬魂之剑	96	0	11	3	96000000	7200	攻击时有30%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	20000	0	0	0	2	85000306	30	1460	3974	460	638	-500	-500	44	3	181	496	57	80	2	10	0	0	2	0	0	10
1232031501	超级噬魂之剑+1	96	0	11	3	96000000	7200	攻击时有35%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	21000	0	0	0	2	85000306	35	1488	4002	472	650	-500	-500	45	3	184	500	59	82	2	10	0	0	2	0	0	10
1232031502	超级噬魂之剑+2	96	0	11	3	96000000	7200	攻击时有40%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	22000	0	0	0	2	85000306	40	1516	4030	484	662	-500	-500	46	3	187	504	61	84	2	10	0	0	2	0	0	10
1232031503	超级噬魂之剑+3	96	5	11	3	96000000	7200	攻击时有45%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	23000	0	0	0	2	85000306	45	1544	4058	496	674	-500	-500	47	3	190	508	63	86	2	10	0	0	2	0	0	10
1232031504	超级噬魂之剑+4	96	5	11	3	96000000	7200	攻击时有50%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	24000	0	0	0	2	85000306	50	1572	4086	508	686	-500	-500	48	3	193	512	65	88	2	10	0	0	2	0	0	10
1232031505	超级噬魂之剑+5	96	6	11	3	96000000	7200	攻击时有55%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	25000	0	0	0	2	85000306	55	1600	4114	520	698	-500	-500	49	3	196	516	67	90	2	10	0	0	2	0	0	10
1232031506	超级噬魂之剑+6	96	6	11	3	96000000	7200	攻击时有60%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	26000	0	0	0	2	85000306	60	1628	4142	532	710	-500	-500	50	3	199	520	69	92	2	10	0	0	2	0	0	10
1232031507	超级噬魂之剑+7	96	6	11	3	96000000	7200	攻击时有65%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	27000	0	0	0	2	85000306	65	1656	4170	544	722	-500	-500	51	3	202	524	71	94	2	10	0	0	2	0	0	10
1232031508	超级噬魂之剑+8	96	7	11	3	96000000	7200	攻击时有70%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	28000	0	0	0	2	85000306	70	1684	4198	556	734	-500	-500	52	3	205	528	73	96	2	10	0	0	2	0	0	10
1232031509	超级噬魂之剑+9	96	7	11	3	96000000	7200	攻击时有75%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	29000	0	0	0	2	85000306	75	1712	4226	568	746	-500	-500	53	3	208	532	75	98	2	10	0	0	2	0	0	10
1232031510	超级噬魂之剑+10	96	8	11	3	96000000	7200	攻击时有80%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	恶魔的贡品	0	0	0	0	2	85000306	80	1740	4254	580	758	-500	-500	54	3	211	536	77	100	2	10	0	0	2	0	0	10
1232031600	超级化神之剑	120	0	12	3	116000000	8800	攻击时有30%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	上帝的恩赐	30000	0	0	0	2	85000306	30	1840	5114	580	820	-500	-500	55	3	223	613	77	108	2	10	0	0	2	0	0	10
1232031601	超级化神之剑+1	120	0	12	3	116000000	8800	攻击时有35%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	上帝的恩赐	31000	0	0	0	2	85000306	35	1868	5142	592	832	-500	-500	56	3	226	617	79	110	2	10	0	0	2	0	0	10
1232031602	超级化神之剑+2	120	0	12	3	116000000	8800	攻击时有40%的几率冰冻目标,降低目标移动速度400、攻击速度450，持续14秒	0	上帝的恩赐	32000	0	0	0	2	85000306	40	1896	5170	604	844	-500	-500	57	3	229	621	81	112	2	10	0	0	2	0	0	10
