编号	名字	级别	经验最小值	经验最大值	金钱最小值	金钱最大值	物品是否直接放入玩家背包	公共保护时间（秒）（无归属）	掉落药品数量	每个药品的几率	大爆几率	大爆百分比	品质1装备掉落数	品质1每个装备掉落几率	品质1武器掉落数	品质1每个武器掉落几率	品质2装备掉落数	品质2每个装备掉落几率	品质2武器掉落数	品质2每个武器掉落几率	品质3装备掉落数	品质3每个装备掉落几率	品质3武器掉落数	品质3每个武器掉落几率	品质4装备掉落数	品质4每个装备掉落几率	品质4武器掉落数	品质4每个武器掉落几率	品质5装备掉落数	品质5每个装备掉落几率	品质5武器掉落数	品质5每个武器掉落几率	附加物品编号1	附加物品几率1	附加物品编号2	附加物品几率2	附加物品编号11	附加物品几率11	附加物品编号12	附加物品几率12	附加物品编号3	附加物品几率3	附加物品编号4	附加物品几率4	附加物品编号5	附加物品几率5	附加物品编号6	附加物品几率6	附加物品编号7	附加物品几率7	附加物品编号8	附加物品几率8	附加物品编号9	附加物品几率9	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10
70010012	肉肉	120	5840	5880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010013	玻璃	10	120	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010014	玻璃	20	240	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010015	玻璃	30	440	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010016	玻璃	40	720	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010017	玻璃	20	240	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010018	玻璃	60	1080	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010019	玻璃	70	2040	2080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010020	玻璃	80	2640	2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010021	玻璃	90	3320	3360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010022	玻璃	100	4080	4120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010023	玻璃	110	4920	4960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010024	玻璃	120	5840	5880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010025	肉肉大兵	20	240	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010026	肉肉卫兵	25	312	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010027	肉肉英雄刘备	30	440	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010028	肉肉英雄诸葛亮	35	544	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010029	肉肉英雄赵云	40	720	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010030	肉肉英雄黄忠	45	856	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010031	肉肉英雄张飞	50	1080	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010032	肉肉英雄关羽	55	1336	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010033	奴隶	27	88	98	36	46	0	0	0	0	1	3	1	100	1	41	1	10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1333001800	2	1333030200	3	0	0	0	0	0	0	1433000801	50	1433000901	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010034	六目怪	27	88	98	36	46	0	0	0	0	1	3	1	100	1	41	1	10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1333001800	2	1333030200	3	0	0	0	0	0	0	1433000801	50	1433000901	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010035	武士	41	180	190	53	71	0	0	0	0	1	3	1	100	1	41	1	10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1333001801	2	1333030300	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010036	树妖	41	180	190	53	71	0	0	0	0	1	3	1	100	1	41	1	10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1333001801	2	1333030300	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010037	剑客	53	290	300	67	92	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030400	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010038	星魔	53	290	300	67	92	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030400	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010039	变异跳蚤	65	430	440	82	114	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030500	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010040	恶魔草	65	430	440	82	114	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030500	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010041	高山族人	77	598	608	95	136	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001804	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010042	跳跃球	77	598	608	95	136	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001804	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010043	木乃伊卫兵	89	794	804	108	129	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001804	2	1333030700	3	1333001901	1	0	0	0	0	1433000804	50	1433000904	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010044	死亡弓箭手	89	794	804	108	129	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001804	2	1333030700	3	1333001901	1	0	0	0	0	1433000804	50	1433000904	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010045	地狱尸兵	101	1020	1030	121	182	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001805	2	1333030800	3	1333001901	1	0	0	0	0	1433000804	50	1433000904	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010046	亡灵	101	1020	1030	121	182	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001805	2	1333030800	3	1333001901	1	0	0	0	0	1433000804	50	1433000904	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010047	恶梦	113	1274	1284	143	251	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001806	2	1333030900	3	1333001901	1	0	0	0	0	1433000809	50	1433000909	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010048	燃烧者	113	1274	1284	143	251	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001806	2	1333030900	3	1333001901	1	0	0	0	0	1433000809	50	1433000909	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010063	巨人的奴仆	45	150	165	160	180	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010064	试炼指导员	20	88	88	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000001	多目怪头领	12	30	40	61	76	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001800	2	1333030100	100	0	0	0	0	0	0	1433000801	100	1433000901	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100101	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	50	1433001002	10	1433001003	5	1433001004	1	1333100101	50	1333100102	5	1333100103	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000002	野蛮人头领	20	60	70	113	144	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001800	2	1333030200	100	0	0	0	0	0	0	1433000801	100	1433000901	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100101	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	75	1433001002	25	1433001003	10	1433001004	4	1333100101	50	1333100102	5	1333100103	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000003	树精头领	30	110	120	164	213	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001801	2	1333030300	100	0	0	0	0	0	0	1433000801	100	1433000901	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100101	50	0	0	0	0	1433000101	200	1433000201	200	1433000301	200	1433000401	200	1433000501	200	1433000601	200	1433000701	200	1433001001	100	1433001002	40	1433001003	15	1433001004	7	1333100101	50	1333100102	5	1333100103	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000004	邪恶士兵头领	40	180	190	213	169	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001802	1	1333001801	1	1333030300	100	0	0	0	0	1433000802	100	1433000902	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100102	40	0	0	0	0	1433000101	250	1433000201	250	1433000301	250	1433000401	250	1433000501	250	1433000601	250	1433000701	250	1433001001	125	1433001002	55	1433001003	20	1433001004	10	1333100104	40	1333100105	5	1333100106	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000005	狂剑士头领	50	270	280	262	355	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001802	2	1333030400	100	0	0	0	0	0	0	1433000802	100	1433000902	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100102	40	0	0	0	0	1433000102	200	1433000202	200	1433000302	200	1433000402	200	1433000502	200	1433000602	200	1433000702	200	1433001001	150	1433001002	70	1433001003	25	1433001004	13	1333100104	40	1333100105	5	1333100106	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000006	南瓜怪头领	60	380	390	309	428	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001803	2	1333030500	100	0	0	0	0	0	0	1433000802	100	1433000902	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100102	40	0	0	0	0	1433000102	250	1433000202	250	1433000302	250	1433000402	250	1433000502	250	1433000602	250	1433000702	250	1433001001	175	1433001002	85	1433001003	30	1433001004	16	1333100104	40	1333100105	5	1333100106	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000007	火焰巨人头领	70	510	520	355	502	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001803	2	1333030600	100	0	0	0	0	0	0	1433000803	100	1433000903	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100103	20	0	0	0	0	1433000103	200	1433000203	200	1433000303	200	1433000403	200	1433000503	200	1433000603	200	1433000703	200	1433001001	200	1433001002	100	1433001003	35	1433001004	19	1333100104	40	1333100105	5	1333100106	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000008	地域恶魔头领	80	660	670	400	577	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001804	2	1333030700	100	0	0	0	0	0	0	1433000803	100	1433000903	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100103	20	0	0	0	0	1433000103	250	1433000203	250	1433000303	250	1433000403	250	1433000503	250	1433000603	250	1433000703	250	1433001001	225	1433001002	115	1433001003	40	1433001004	22	1333100107	100	1333100108	5	1333100109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000009	幽灵头领	90	830	840	444	653	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001805	2	1333030800	100	0	0	0	0	0	0	1433000804	100	1433000904	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100103	20	0	0	0	0	1433000104	200	1433000204	200	1433000304	200	1433000404	200	1433000504	200	1433000604	200	1433000704	200	1433001001	250	1433001002	130	1433001003	45	1433001004	25	1333100107	100	1333100108	5	1333100109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
